,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
609,43,1,589,1,14,2,2,1,94,3,4,1,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0,False,1,0,0,0,0,0,0,0,0,1,0,0,0
610,27,1,269,1,5,1,3,1,42,2,3,4,2,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,False,0,0,0,0,1,0,0,0,0,1,0,0,0
611,35,1,950,1,7,3,3,1,59,3,3,3,0,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6,False,0,0,0,1,0,0,0,0,1,0,0,0,0
612,28,1,760,0,2,4,2,0,81,3,2,2,1,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5,False,0,1,0,0,0,0,0,0,0,0,0,1,0
613,34,1,829,2,3,2,3,1,88,3,1,4,1,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0
614,26,2,887,1,5,2,3,0,88,2,1,3,1,2366,20898,1,1,14,3,1,1,8,2,3,8,7,1,7,True,0,0,1,0,0,0,0,0,0,0,1,0,0
615,27,0,443,1,3,3,4,1,50,3,1,4,1,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0
616,51,1,1318,0,26,4,1,0,66,3,4,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,False,0,1,0,0,0,0,0,1,0,0,0,0,0
617,44,1,625,1,4,3,4,1,50,3,2,2,0,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3,False,0,0,1,0,0,0,0,0,0,0,0,0,0
618,25,1,180,1,2,1,1,1,65,4,1,1,0,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0
619,33,1,586,0,1,3,1,1,48,4,2,1,2,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,False,0,0,1,0,0,0,0,0,0,0,0,1,0
620,35,1,1343,1,27,1,3,0,53,2,1,1,0,2559,17852,1,0,11,3,4,0,6,3,2,6,5,1,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0
621,36,1,928,0,1,2,2,1,56,3,2,4,1,6201,2823,1,1,14,3,4,1,18,1,2,18,14,4,11,False,1,0,0,0,0,0,0,0,0,0,0,1,0
622,32,1,117,0,13,4,2,1,73,3,2,4,2,4403,9250,2,0,11,3,3,1,8,3,2,5,2,0,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0
623,30,2,1012,1,5,4,2,1,75,2,1,4,2,3761,2373,9,0,12,3,2,1,10,3,2,5,4,0,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
624,53,1,661,0,7,2,1,0,78,2,3,4,1,10934,20715,7,1,18,3,4,1,35,3,3,5,2,0,4,False,0,1,0,0,0,0,0,0,0,0,0,1,0
625,45,1,930,0,9,3,4,1,74,3,3,1,2,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
626,32,1,638,1,8,2,3,0,91,4,2,3,1,5175,22162,5,0,12,3,3,1,9,3,2,5,3,1,3,False,0,0,1,0,0,0,0,0,0,0,1,0,0
627,52,2,890,1,25,4,3,0,81,2,4,4,1,13826,19028,3,0,22,4,3,0,31,3,3,9,8,0,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0
628,37,1,342,0,16,4,4,1,66,2,2,3,2,6334,24558,4,0,19,3,4,2,9,2,3,1,0,0,0,False,0,1,0,0,0,0,0,0,0,0,0,1,0
629,28,1,1169,2,8,2,2,1,63,2,1,4,2,4936,23965,1,0,13,3,4,1,6,6,3,5,1,0,4,False,0,0,1,0,0,1,0,0,0,0,0,0,0
630,22,1,1230,1,1,2,4,1,33,2,2,4,1,4775,19146,6,0,22,4,1,2,4,2,1,2,2,2,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
631,44,1,986,1,8,4,1,1,62,4,1,4,1,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
632,42,2,1271,1,2,1,2,1,35,3,1,4,0,2515,9068,5,1,14,3,4,0,8,2,3,2,1,2,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
633,36,1,1278,2,8,3,1,1,77,2,1,1,1,2342,8635,0,0,21,4,3,0,6,3,3,5,4,0,3,False,1,0,0,0,0,1,0,0,0,0,0,0,0
634,25,1,141,0,3,1,3,1,98,3,2,1,1,4194,14363,1,1,18,3,4,0,5,3,3,5,3,0,3,False,0,0,0,1,0,0,0,0,0,0,0,1,0
635,35,1,607,1,9,3,4,0,66,2,3,3,1,10685,23457,1,1,20,4,2,1,17,2,3,17,14,5,15,False,1,0,0,0,0,0,0,0,1,0,0,0,0
636,35,2,130,1,25,4,4,0,96,3,1,2,2,2022,16612,1,1,19,3,1,1,10,3,2,10,2,7,8,True,1,0,0,0,0,0,0,0,0,0,1,0,0
637,32,0,300,1,1,3,4,1,61,3,1,4,2,2314,9148,0,0,12,3,2,1,4,2,3,3,0,0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
638,25,1,583,0,4,1,3,1,87,2,2,1,1,4256,18154,1,0,12,3,1,0,5,1,4,5,2,0,3,False,0,1,0,0,0,0,0,0,0,0,0,1,0
639,49,1,1418,1,1,3,3,0,36,3,1,1,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
640,24,0,1269,1,4,1,1,1,46,2,1,4,1,3162,10778,0,0,17,3,4,0,6,2,2,5,2,3,4,False,1,0,0,0,0,0,1,0,0,0,0,0,0
641,32,2,379,0,5,2,2,1,48,3,2,2,1,6524,8891,1,0,14,3,4,1,10,3,3,10,8,5,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0
642,38,1,395,0,9,3,2,1,98,2,1,2,1,2899,12102,0,0,19,3,4,1,3,3,3,2,2,1,2,False,0,1,0,0,0,0,0,0,0,0,0,0,1
643,42,1,1265,1,3,3,3,0,95,4,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0
644,31,1,1222,1,11,4,4,1,48,3,1,4,1,2356,14871,3,1,19,3,2,1,8,2,3,6,4,0,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
645,29,1,341,0,1,3,2,0,48,2,1,3,2,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2,True,0,0,1,0,0,0,0,0,0,0,0,0,1
646,53,1,868,0,8,3,1,1,73,3,4,4,1,11836,22789,5,0,14,3,3,1,28,3,3,2,0,2,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
647,35,1,672,1,25,3,4,1,78,2,3,2,1,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8,False,0,0,0,0,1,0,0,0,1,0,0,0,0
648,37,2,1231,0,21,2,3,0,54,3,1,4,1,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,1
649,53,1,102,1,23,4,4,0,72,3,4,4,0,14275,20206,6,0,18,3,3,0,33,0,3,12,9,3,8,False,1,0,0,0,0,0,0,0,0,1,0,0,0
650,43,2,422,1,1,3,4,0,33,3,2,4,1,5562,21782,4,0,13,3,2,1,12,2,2,5,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
651,47,1,249,0,2,2,3,0,35,3,2,4,1,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,False,0,1,0,0,0,0,0,0,0,0,0,1,0
652,37,0,1252,0,19,2,1,1,32,3,3,2,0,7642,4814,1,1,13,3,4,0,10,2,3,10,0,0,9,False,0,0,1,0,0,0,0,0,0,0,0,1,0
653,50,0,881,1,2,4,1,1,98,3,4,1,2,17924,4544,1,0,11,3,4,1,31,3,3,31,6,14,7,False,1,0,0,0,0,0,0,1,0,0,0,0,0
654,39,1,1383,2,2,3,4,0,42,2,2,4,1,5204,7790,8,0,11,3,3,2,13,2,3,5,4,0,4,False,1,0,0,0,0,1,0,0,0,0,0,0,0
655,33,1,1075,2,3,2,4,1,57,3,1,2,2,2277,22650,3,1,11,3,3,1,7,4,4,4,3,0,3,False,0,0,0,0,0,1,0,0,0,0,0,0,0
656,32,1,374,1,25,4,1,1,87,3,1,4,0,2795,18016,1,1,24,4,3,0,1,2,1,1,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,0,0
657,29,1,1086,1,7,1,1,0,62,2,1,4,2,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,False,0,0,1,0,0,0,1,0,0,0,0,0,0
658,44,1,661,1,9,2,2,1,61,3,1,1,1,2559,7508,1,1,13,3,4,0,8,0,3,8,7,7,1,False,1,0,0,0,0,0,0,0,0,0,1,0,0
659,28,1,821,0,5,4,1,1,98,3,2,4,0,4908,24252,1,0,14,3,2,0,4,3,3,4,2,0,2,False,0,0,1,0,0,0,0,0,0,0,0,1,0
660,58,2,781,1,2,1,4,1,57,2,1,4,2,2380,13384,9,1,14,3,4,1,3,3,2,1,0,0,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
661,43,1,177,1,8,3,1,0,55,3,2,2,2,4765,23814,4,0,21,4,3,1,4,2,4,1,0,0,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0
662,20,1,500,0,2,3,3,0,49,2,1,3,0,2044,22052,1,0,13,3,4,0,2,3,2,2,2,0,2,True,0,0,1,0,0,0,0,0,0,0,0,0,1
663,21,1,1427,1,18,1,4,0,65,3,1,4,0,2693,8870,1,0,19,3,1,0,1,3,2,1,0,0,0,True,0,0,0,1,0,0,0,0,0,0,1,0,0
664,36,1,1425,1,14,1,3,1,68,3,2,4,1,6586,4821,0,1,17,3,1,1,17,2,2,16,8,4,11,False,1,0,0,0,0,0,0,0,0,0,0,0,0
665,47,1,1454,0,2,4,4,0,65,2,1,4,0,3294,13137,1,1,18,3,1,0,3,3,2,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
666,22,1,617,1,3,1,2,0,34,3,2,3,1,4171,10022,0,1,19,3,1,1,4,3,4,3,2,0,2,True,1,0,0,0,0,0,0,0,1,0,0,0,0
667,41,1,1085,1,2,4,2,0,57,1,1,4,2,2778,17725,4,1,13,3,3,1,10,1,2,7,7,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
668,28,1,995,1,9,3,3,0,77,3,1,3,2,2377,9834,5,0,18,3,2,1,6,2,3,2,2,2,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
669,39,1,1122,1,6,3,4,1,70,3,1,1,1,2404,4303,7,1,21,4,4,0,8,2,1,2,2,2,2,True,0,0,1,0,0,0,1,0,0,0,0,0,0
670,27,1,618,1,4,3,2,0,76,3,1,3,0,2318,17808,1,0,19,3,3,0,1,2,3,1,1,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
671,34,1,546,1,10,3,2,1,83,3,1,2,2,2008,6896,1,0,14,3,2,2,1,3,3,1,0,1,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0
672,42,1,462,0,14,2,3,0,68,2,2,3,0,6244,7824,7,0,17,3,1,0,10,6,3,5,4,0,3,False,0,0,1,0,0,0,0,0,0,0,0,1,0
673,33,1,1198,1,1,4,3,1,100,2,1,1,0,2799,3339,3,1,11,3,2,0,6,1,3,3,2,0,2,False,0,0,0,1,0,0,0,0,0,0,1,0,0
674,58,1,1272,1,5,3,3,0,37,2,3,2,2,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,False,0,0,0,0,1,0,0,0,0,0,0,0,0
675,31,1,154,0,7,4,2,1,41,2,1,3,1,2329,11737,3,0,15,3,2,0,13,2,4,7,7,5,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
676,35,1,1137,1,21,1,4,0,51,3,2,4,1,4014,19170,1,1,25,4,4,1,10,2,1,10,6,0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0
677,49,1,527,1,8,2,1,0,51,3,3,2,1,7403,22477,4,0,11,3,3,1,29,3,2,26,9,1,7,False,0,0,0,1,0,0,1,0,0,0,0,0,0
678,48,1,1469,1,20,4,4,1,51,3,1,3,1,2259,5543,4,0,17,3,1,2,13,2,2,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0
679,31,0,1188,0,20,2,4,0,45,3,2,3,1,6932,24406,1,0,13,3,4,1,9,2,2,9,8,0,0,False,0,1,0,0,0,0,0,0,0,0,0,1,0
680,36,1,188,1,7,4,2,1,65,3,1,4,0,4678,23293,2,0,18,3,3,0,8,6,3,6,2,0,1,False,0,0,0,1,0,0,0,0,0,0,1,0,0
681,38,1,1333,1,1,3,4,0,80,3,3,1,1,13582,16292,1,0,13,3,2,1,15,3,3,15,12,5,11,False,0,0,0,0,1,0,0,0,0,1,0,0,0
682,32,0,1184,1,1,3,3,0,70,2,1,2,1,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
683,25,1,867,0,19,2,3,1,36,2,1,2,1,2413,18798,1,1,18,3,3,3,1,2,3,1,0,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0,1
684,40,1,658,0,10,4,1,1,67,2,3,2,2,9705,20652,2,0,12,3,2,1,11,2,2,1,0,0,0,False,0,1,0,0,0,0,0,0,0,0,0,1,0
685,26,2,1283,0,1,3,3,1,52,2,2,1,0,4294,11148,1,0,12,3,2,0,7,2,3,7,7,0,7,False,0,0,1,0,0,0,0,0,0,0,0,1,0
686,41,1,263,1,6,3,4,1,59,3,1,1,0,4721,3119,2,1,13,3,3,0,20,3,3,18,13,2,17,False,0,0,1,0,0,0,1,0,0,0,0,0,0
687,36,1,938,1,2,4,3,1,79,3,1,3,0,2519,12287,4,0,21,4,3,0,16,6,3,11,8,3,9,False,0,0,1,0,0,0,1,0,0,0,0,0,0
688,19,1,419,0,21,3,4,1,37,2,1,2,0,2121,9947,1,1,13,3,2,0,1,3,4,1,0,0,0,True,0,0,0,1,0,0,0,0,0,0,0,0,1
689,20,1,129,1,4,3,1,1,84,3,1,1,0,2973,13008,1,0,19,3,2,0,1,2,3,1,0,0,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0
690,31,1,616,1,12,3,4,0,41,3,2,4,1,5855,17369,0,1,11,3,3,2,10,2,1,9,7,8,5,False,0,0,1,0,0,0,0,0,0,0,0,0,0
691,40,2,1469,1,9,4,4,1,35,3,1,2,2,3617,25063,8,1,14,3,4,1,3,2,3,1,1,0,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0
692,32,1,498,1,3,4,3,0,93,3,2,1,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,False,0,0,1,0,0,0,0,0,1,0,0,0,0
693,36,1,530,0,3,1,3,1,51,2,3,4,1,10325,5518,1,1,11,3,1,1,16,6,3,16,7,3,7,True,1,0,0,0,0,0,0,0,0,0,0,1,0
694,33,1,1069,1,1,3,2,0,42,2,2,4,0,6949,12291,0,0,14,3,1,0,6,3,3,5,0,1,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0
695,37,1,625,0,1,4,1,1,46,2,3,3,1,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,True,1,0,0,0,0,0,0,0,0,0,0,1,0
696,45,0,805,1,4,2,3,1,57,3,2,2,1,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8,False,1,0,0,0,0,0,1,0,0,0,0,0,0
697,29,2,1404,0,20,3,3,0,84,3,1,4,1,2157,18203,1,0,15,3,2,1,3,5,3,3,1,0,2,False,0,0,0,0,1,0,0,0,0,0,0,0,1
698,35,1,1219,0,18,3,3,0,86,3,2,3,1,4601,6179,1,0,16,3,2,0,5,3,3,5,2,1,0,False,0,0,1,0,0,0,0,0,0,0,0,1,0
699,52,1,1053,1,1,2,4,1,70,3,4,4,1,17099,13829,2,0,15,3,2,1,26,2,2,9,8,7,8,False,1,0,0,0,0,0,0,1,0,0,0,0,0
700,58,1,289,1,2,3,4,1,51,3,1,3,0,2479,26227,4,0,24,4,1,0,7,4,3,1,0,0,0,True,0,0,0,0,1,0,0,0,0,0,1,0,0
701,53,1,1376,0,2,2,3,1,45,3,4,3,2,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2,False,0,0,1,0,0,0,0,1,0,0,0,0,0
702,30,1,231,0,8,2,3,1,62,3,3,3,2,7264,9977,5,0,11,3,1,1,10,2,4,8,4,7,7,False,0,0,0,1,0,0,0,0,0,0,0,1,0
703,38,0,152,0,10,3,3,0,85,3,2,4,0,5666,19899,1,1,13,3,2,0,6,1,3,5,3,1,3,False,0,0,0,0,1,0,0,0,0,0,0,1,0
704,35,1,882,0,3,4,4,1,92,3,3,4,2,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8,False,1,0,0,0,0,0,0,0,0,0,0,1,0
705,39,1,903,0,2,5,1,1,41,4,3,3,0,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,False,1,0,0,0,0,0,0,0,0,0,0,1,0
706,40,0,1479,0,24,3,2,0,100,4,4,2,0,13194,17071,4,1,16,3,4,0,22,2,2,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,0,1,0
707,47,2,1379,1,16,4,3,1,64,4,2,3,2,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7,False,0,0,1,0,0,0,0,0,1,0,0,0,0
708,36,0,1229,0,8,4,1,1,84,3,2,4,2,5079,25952,4,0,13,3,4,2,12,3,3,7,7,0,7,False,0,0,0,0,1,0,0,0,0,0,0,1,0
709,31,0,335,1,9,2,3,1,46,2,1,1,0,2321,10322,0,1,22,4,1,0,4,0,3,3,2,1,2,True,0,0,1,0,0,0,0,0,0,0,1,0,0
710,33,0,722,0,17,3,4,1,38,3,4,3,0,17444,20489,1,0,11,3,4,0,10,2,3,10,8,6,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0
711,29,1,906,1,10,3,4,0,92,2,1,1,0,2404,11479,6,1,20,4,3,0,3,5,3,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,1,0,0
712,33,1,461,1,13,1,2,0,53,3,1,4,0,3452,17241,3,0,18,3,1,0,5,4,3,3,2,0,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
713,45,1,974,1,1,4,4,0,91,3,1,4,2,2270,11005,3,0,14,3,4,2,8,2,3,5,3,0,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
714,50,1,1126,1,1,2,4,1,66,3,4,4,2,17399,6615,9,0,22,4,3,1,32,1,2,5,4,1,3,False,0,0,1,0,0,0,0,0,0,1,0,0,0
715,33,2,827,1,1,4,3,0,84,4,2,2,1,5488,20161,1,1,13,3,1,1,6,2,3,6,5,1,2,False,0,0,0,1,0,0,0,0,0,0,0,0,0
716,41,2,840,1,9,3,1,1,64,3,5,3,2,19419,3735,2,0,17,3,2,1,21,2,4,18,16,0,11,False,0,0,1,0,0,0,0,0,0,1,0,0,0
717,27,1,1134,1,16,4,3,0,37,3,1,2,1,2811,12086,9,0,14,3,2,1,4,2,3,2,2,2,2,False,0,0,0,0,1,0,1,0,0,0,0,0,0
718,45,0,248,1,23,2,4,1,42,3,2,1,1,3633,14039,1,1,15,3,3,1,9,2,3,9,8,0,8,False,1,0,0,0,0,0,1,0,0,0,0,0,0
719,47,1,955,0,4,2,4,0,83,3,2,4,0,4163,8571,1,1,17,3,3,0,9,0,3,9,0,0,7,False,1,0,0,0,0,0,0,0,0,0,0,1,0
720,30,1,138,1,22,3,1,0,48,3,1,3,1,2132,11539,4,1,11,3,2,0,7,2,3,5,2,0,1,True,1,0,0,0,0,0,0,0,0,0,1,0,0
721,50,1,939,1,24,3,4,1,95,3,4,3,1,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,False,1,0,0,0,0,0,0,0,1,0,0,0,0
722,38,2,1391,1,10,1,3,1,66,3,1,3,1,2684,12127,0,0,17,3,2,1,3,0,2,2,1,0,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
723,46,1,566,1,7,2,4,1,75,3,3,3,2,10845,24208,6,0,13,3,2,1,13,3,3,8,7,0,7,False,0,0,1,0,0,0,0,0,1,0,0,0,0
724,24,1,1206,1,17,1,4,0,41,2,2,3,2,4377,24117,1,0,15,3,2,2,5,6,3,4,2,3,2,False,0,0,1,0,0,0,0,0,1,0,0,0,0
725,35,1,622,1,14,4,3,1,39,2,1,2,2,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,True,0,0,0,1,0,0,1,0,0,0,0,0,0
726,31,2,853,1,1,1,3,0,96,3,2,1,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,False,1,0,0,0,0,0,0,0,1,0,0,0,0
727,18,0,287,1,5,2,2,1,73,3,1,4,0,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
728,54,1,1441,1,17,3,3,0,56,3,3,3,1,10739,13943,8,0,11,3,3,1,22,2,3,10,7,0,8,False,0,0,0,0,1,0,0,0,1,0,0,0,0
729,35,1,583,1,25,4,3,0,57,3,3,3,2,10388,6975,1,1,11,3,3,1,16,3,2,16,10,10,1,False,0,0,1,0,0,0,0,0,0,0,0,0,0
730,30,1,153,1,8,2,2,0,73,4,3,1,1,11416,17802,0,1,12,3,3,3,9,4,2,8,7,1,7,False,1,0,0,0,0,0,0,0,0,1,0,0,0
731,20,1,1097,1,11,3,4,0,98,2,1,1,0,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0
732,30,2,109,1,5,3,2,0,60,3,1,2,0,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2,True,0,0,1,0,0,0,1,0,0,0,0,0,0
733,26,1,1066,1,2,2,4,1,32,4,2,4,1,5472,3334,1,0,12,3,2,0,8,2,3,8,7,1,3,False,0,0,1,0,0,0,0,0,1,0,0,0,0
734,22,1,217,1,8,1,2,1,94,1,1,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0
735,48,1,277,1,6,3,1,1,97,2,2,3,0,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
736,48,1,1355,1,4,4,3,1,78,2,3,3,0,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,False,1,0,0,0,0,0,0,0,0,0,0,0,0
737,41,1,549,1,7,2,4,0,42,3,2,3,0,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,False,0,0,1,0,0,0,0,0,1,0,0,0,0
738,39,1,466,1,1,1,4,0,65,2,4,4,1,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8,False,1,0,0,0,0,0,0,0,1,0,0,0,0
739,27,1,1055,1,2,4,1,0,47,3,2,4,1,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
740,35,1,802,1,10,3,2,1,45,3,1,4,2,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2,False,0,0,0,1,0,0,1,0,0,0,0,0,0
741,42,1,265,0,5,2,4,1,90,3,5,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,False,0,1,0,0,0,0,0,1,0,0,0,0,0
742,50,1,804,1,9,3,1,1,64,3,1,4,1,2380,20165,4,0,18,3,2,0,8,5,3,1,0,0,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0
743,59,1,715,1,2,3,3,0,69,2,4,4,0,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3,False,1,0,0,0,0,0,0,0,1,0,0,0,0
744,37,1,1141,1,11,2,1,0,61,1,2,2,1,4777,14382,5,0,15,3,1,0,15,2,1,1,0,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,0
745,55,2,135,1,18,4,3,1,62,3,2,2,1,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,False,0,0,1,0,0,0,0,0,0,0,0,0,0
746,41,0,247,1,7,1,2,0,55,1,5,3,2,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,False,1,0,0,0,0,0,0,0,0,1,0,0,0
747,38,1,1035,0,3,4,2,1,42,3,2,4,0,6861,4981,8,1,12,3,3,0,19,1,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,1,0
748,26,0,265,0,29,2,2,1,79,1,2,1,0,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,True,0,0,1,0,0,0,0,0,0,0,0,1,0
749,52,1,266,0,2,1,1,0,57,1,5,4,1,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9,True,0,1,0,0,0,0,0,1,0,0,0,0,0
750,44,1,1448,0,28,3,4,0,53,4,4,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,False,0,0,1,0,0,0,0,0,0,0,0,1,0
751,50,0,145,0,1,3,4,0,95,3,2,3,1,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13,False,1,0,0,0,0,0,0,0,0,0,0,1,0
752,36,1,885,1,16,4,3,0,43,4,1,1,0,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,True,1,0,0,0,0,0,1,0,0,0,0,0,0
753,39,2,945,1,22,3,4,0,82,3,3,1,0,10880,5083,1,1,13,3,3,0,21,2,3,21,6,2,8,False,0,0,1,0,0,0,0,0,1,0,0,0,0
754,33,0,1038,0,8,1,2,0,88,2,1,4,0,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
755,45,1,1234,0,11,2,4,0,90,3,4,4,1,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0
756,32,0,1109,1,29,4,4,0,69,3,1,3,0,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
757,34,1,216,0,1,4,2,1,75,4,2,4,2,9725,12278,0,0,11,3,4,1,16,2,2,15,1,0,9,False,0,1,0,0,0,0,0,0,0,0,0,1,0
758,59,1,1089,0,1,2,2,1,66,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,False,0,0,0,0,1,0,0,1,0,0,0,0,0
759,45,1,788,2,24,4,2,1,36,3,1,2,0,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4,False,0,0,1,0,0,1,0,0,0,0,0,0,0
760,53,2,124,0,2,3,3,0,38,2,3,2,1,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,False,0,1,0,0,0,0,0,0,0,0,0,1,0
761,36,1,660,1,15,3,1,1,81,3,2,3,2,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,True,0,0,0,1,0,0,1,0,0,0,0,0,0
762,26,2,342,1,2,3,1,1,57,3,1,1,1,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2,True,1,0,0,0,0,0,0,0,0,0,1,0,0
